image_path,label,calories,proteins,fat,carbohydrate
images/https://sweetrip.id/wp-content/uploads/2022/10/a-pepeas.jpg,Ikan Mujair pepes,121.0,21.7,2.8,0.8
images/https://s4.bukalapak.com/img/9282888648/large/1792856_scaled.jpg,Ikan Mujair segar,89.0,18.7,1.0,0.0
images/https://img-global.cpcdn.com/recipes/a9e68b1f59b7db4c/680x482cq70/ikan-kuah-kuning-nasu-bale-menre-bhs-bugis-foto-resep-utama.jpg,Ikan nasu metti segar,154.0,16.8,5.0,10.5
images/https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/10/17065323/Jarang-Disadari-Ini-X-Manfaat-Ikan-Kembung-bagi-Kesehatan.jpg,Ikan oci kembung segar,125.0,21.3,3.4,2.2
images/https://img-global.cpcdn.com/recipes/c0df8c1401aba288/1200x630cq70/photo.jpg,Ikan Papuyu bakar,152.0,17.6,6.1,6.7
images/https://www.researchgate.net/publication/334733354/figure/fig1/AS:785755827888128@1564350196700/Gambar-5-Papuyu-Anabas-testudineus.ppm,Ikan papuyu/ betok segar,120.0,14.3,4.9,4.6
images/https://awsimages.detik.net.id/community/media/visual/2022/05/16/resep-ikan-patin-bakar-bumbu-kecap-pedas_43.jpeg?w=1200,Ikan Patin bakar,144.0,17.5,6.3,4.3
images/https://trubus.id/wp-content/uploads/2022/08/Tiga-Olahan-Enak-Berbahan-Baku-Ikan-Patin-dok.-trubus.jpg,Ikan Patin segar,132.0,17.0,6.6,1.1
images/https://images.tokopedia.net/img/cache/500-square/product-1/2020/4/28/7175728/7175728_25c6290f-ccb7-47d2-a15c-1266d270670a_1000_1000.jpg,Ikan peda banjar mentah,156.0,28.0,4.0,2.0
images/https://upload.wikimedia.org/wikipedia/commons/1/18/Eubleekeria_splendens.jpg,Ikan Pepetek,176.0,32.0,4.4,0.0
images/https://images.tokopedia.net/img/cache/700/VqbcmM/2020/9/9/44e37968-f73e-414b-85e9-9827c1aa143d.jpg,Ikan Pindang banjar mentah,157.0,28.0,4.2,1.8
images/https://images.tokopedia.net/img/cache/700/product-1/2020/5/18/100272860/100272860_f2502f9f-9d38-4cdd-b059-e7ca97aa1eff_663_663,Ikan Pindang benggol mentah,170.0,31.0,4.2,0.0
images/https://cf.shopee.co.id/file/0e26765825aea3e4317d06e1bdc59e54,Ikan Pindang layang mentah,153.0,30.0,2.8,0.0
images/https://s3.dimanaja.com/resep/cover/pindang-ikan-selar-e069d05.webp,Ikan Pindang selar mentah,142.0,27.0,3.0,0.0
images/https://images.tokopedia.net/img/cache/700/product-1/2016/10/28/4294887/4294887_93a595e0-6049-492f-9da8-1a9d01d36dba.jpg,Ikan sale lais mentah,415.0,61.3,17.6,2.9
images/https://www.bengkulutoday.com/sites/default/files/article/2021-04/salai.jpg,Ikan Sale segar,534.0,40.2,39.3,4.9
images/https://cf.shopee.co.id/file/7c26ef3abb212c815cac1b6bb8aa7314,Ikan saluang kering mentah,284.0,34.1,9.9,14.6
images/https://upload.wikimedia.org/wikipedia/id/0/0d/Rasbora-borapatensis.jpg,Ikan saluang segar,113.0,13.9,4.9,3.4
images/https://img-global.cpcdn.com/recipes/fafa134ca5a95acb/680x482cq70/ikan-bakar-kelabau-ala-mamak-tya-foto-resep-utama.jpg,Ikan sanggang masakan,240.0,21.7,7.7,20.7
images/https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2020/02/17/2999385616.jpg,Ikan sarden segar,109.0,19.9,1.8,3.4
images/https://awsimages.detik.net.id/community/media/visual/2018/10/29/00c23498-0ad9-42cc-b788-2a04cd3e8fc5.jpeg?w=650&q=90,Ikan Segar,113.0,17.0,4.5,0.0
images/https://awsimages.detik.net.id/community/media/visual/2022/01/03/cara-menggoreng-ikan-selar-1_43.jpeg?w=700&q=90,Ikan Selar kering,194.0,38.0,3.5,0.0
images/https://upload.wikimedia.org/wikipedia/commons/3/3e/Selaro_leptole_100812-6006_tdp.jpg,Ikan selar kuning cue mentah,138.0,27.0,3.3,0.0
images/https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Selaro_leptole_100812-6006_tdp.jpg/1200px-Selaro_leptole_100812-6006_tdp.jpg,Ikan selar segar,100.0,18.8,2.2,0.0
images/https://nnc-media.netralnews.com/286497-ikan%20sepat%20kering-kompasiana.jpg,Ikan Sepat kering,289.0,38.0,14.0,0.0
images/https://i0.wp.com/agrotek.id/hewan/wp-content/uploads/2021/07/Jenis-Ciri-Habitat-dan-Makanan-Ikan-Sepat.jpg?fit=1366%2C768&ssl=1,Ikan sepat segar,84.0,15.2,0.6,4.7
images/https://mfcepusluh.bpsdmkp.kkp.go.id/asset/foto_berita/SIDAT_OK_-1.jpg,Ikan sidat segar,81.0,11.4,1.9,3.8
images/https://s1.bukalapak.com/img/10859818002/large/data.jpeg,Ikan sunu asin mentah,199.0,34.1,3.8,7.1
images/https://upload.wikimedia.org/wikipedia/commons/3/32/Plectropomus_leopardus.jpg,Ikan sunu segar,111.0,13.3,3.4,6.7
images/https://rimbakita.com/wp-content/uploads/2021/01/ikan-toman.jpg,Ikan tahuman segar,88.0,15.9,0.9,4.1
images/https://nakamaaquatics.id/wp-content/uploads/2018/05/Indo-Pasific-Tarpon.png,Ikan tarmon segar,96.0,19.5,1.1,2.0
images/https://blogger.googleusercontent.com/img/a/AVvXsEgba6E89_I30f-0A_i3n5JS5xSCizdlJInQuk2baiseXg5ni9m3oW5P_m19BjUXNHT5-TTWCNUPtQwytE_eODWyGe9_yv6W5m6EzITwy12weA1rdZE5V5qnaUYlq_0ekxES9VRKpBrBYvmP0Bu2B4coMg1fx1gKJXs4andJfgUVrKfxbkUp1G0rB-240Q=w1200-h630-p-k-no-nu,Ikan telan segar,95.0,15.8,0.7,6.5
images/https://i0.wp.com/resepkoki.id/wp-content/uploads/2017/09/Fish-roe.jpg?fit=540%2C404&ssl=1,Ikan telur asin mentah,358.0,20.7,26.4,9.4
images/https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/4/19/87543f36-a30b-438c-87df-cc28f4fef66c.jpg,Ikan Tembang,204.0,16.0,15.0,0.0
images/https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Wallagonia_leerii.jpg/1200px-Wallagonia_leerii.jpg,Ikan tempahas segar,101.0,15.1,4.1,1.0
images/https://www.hypermart.co.id/wp-content/uploads/elementor/thumbs/39-p5q08kcf3d0lwn296wiprds6lco6xhci500fw5m7fc.jpg,Ikan tepung mentah,316.0,60.1,6.5,22.4
images/https://cdn1-production-images-kly.akamaized.net/2nIB6HIv40IwoVBiHpf01GwGYG4=/1280x720/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/1379786/original/078541800_1476951455-ikan-terbang.jpg,Ikan terbang segar,98.0,19.6,1.7,1.0
images/https://healthycornersby.com/wp-content/uploads/2020/02/WhatsApp-Image-2020-02-24-at-9.55.30-AM.jpeg,Ikan Teri bubuk,277.0,60.0,2.3,1.8
images/https://cdn0-production-images-kly.akamaized.net/4bbReyz-sVqbGn_hW5cfWFGKH3k=/735x0:1734x1332/469x625/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/2874061/original/070741100_1565075348-shutterstock_1277489326.jpg,Ikan Teri kering,170.0,33.4,3.0,0.0
images/https://id-live-01.slatic.net/p/2c66b75ba7c1ae5fc1aff0e6ba330871.jpg,Ikan Teri Kering tawar,331.0,68.7,4.2,0.0
images/https://s0.bukalapak.com/img/54156313/large/teri_nasi.jpg,Ikan Teri Nasi kering,144.0,32.5,0.6,0.0
images/https://imgx.parapuan.co/crop/158x87:1101x703/945x630/photo/2022/03/17/istock-1338406521jpg-20220317072335.jpg,Ikan teri segar,74.0,10.3,1.4,4.1
images/https://kbu-cdn.com/dk/wp-content/uploads/teri-kriuk.jpg,Ikan Teri tepung,347.0,48.8,6.4,19.6
images/https://www.greeners.co/wp-content/uploads/2021/06/Ikan-Kiper.jpg,Ikan titang segar,82.0,17.4,0.4,2.3
images/https://upload.wikimedia.org/wikipedia/commons/5/5d/Euthyn_affin_101018-8111_tdp.jpg,Ikan tongkol segar,100.0,13.7,1.5,8.0
images/https://www.garnesia.com/images/vendor/v4934.jpg,Ikan turi segar,96.0,19.2,2.0,0.2
images/https://img-global.cpcdn.com/recipes/4dece0e171a7ee52/1200x630cq70/photo.jpg,Intip goreng,474.0,7.6,21.6,62.3
images/https://2.bp.blogspot.com/-SbmA8hgkc0o/WJCLWXFxWdI/AAAAAAAAAew/-RmRX3YjJ3EtldaLu6fvsQoQvowStN2OwCLcB/s1600/287162783_4_644x461_dendeng-itik-rina-asli-amuntai-rumah-tangga.jpg,Itik alabio daging dendeng mentah,496.0,30.3,33.5,18.4
images/https://img-global.cpcdn.com/recipes/763fb46246f99eb2/680x482cq70/grontol-jagung-foto-resep-utama.jpg,Jagung grontol,156.0,2.7,1.3,33.3
images/https://i0.wp.com/hobiternak.com/wp-content/uploads/2018/10/Jagung-Giling.jpg?ssl=1,Jagung Kuning giling,361.0,8.7,4.5,72.4
images/https://asset.kompas.com/crops/HUdXp3hvaVaonEfuXn7HIdFl66A=/100x98:900x632/750x500/data/photo/2023/04/25/6447c89e49faa.jpg,Jagung Kuning muda,129.0,4.1,1.3,30.3
images/https://img.freepik.com/free-photo/heap-grains-maiz-background-pile_1417-409.jpg?w=1060&t=st=1684231990~exp=1684232590~hmac=fe077cdb34e08b9400fe5947a004f01634731054b42142ff29ea2ae9c6a7c519,Jagung Kuning pipil baru,307.0,7.9,3.4,63.6
images/https://images.tokopedia.net/img/cache/700/VqbcmM/2021/3/9/46770004-bb6d-4090-9004-d533f57099b6.jpg,Jagung kuning pipil kering mentah,366.0,9.8,7.3,69.1
images/https://img.freepik.com/free-photo/heap-grains-maiz-background-pile_1417-409.jpg?w=1060&t=st=1684231990~exp=1684232590~hmac=fe077cdb34e08b9400fe5947a004f01634731054b42142ff29ea2ae9c6a7c519,Jagung Kuning pipil lama,355.0,9.2,3.9,73.7
images/https://asset-a.grid.id/crop/0x0:0x0/700x0/photo/2021/11/13/webpnet-resizeimage-2021-11-1-20211113101409.jpg,Jagung kuning pipil rebus,154.0,3.8,3.5,28.4
images/https://img.freepik.com/free-photo/fresh-corn-wooden-table_93675-128402.jpg?w=1060&t=st=1684232021~exp=1684232621~hmac=042e896b6f66894e080286eff787ce22c624d05b8a23aca7b2a8697e1db9c2a4,Jagung Kuning segar,140.0,4.7,1.3,33.1
images/https://asset.kompas.com/crops/DML-7ulQtT9LImhG3ktsEsZGSvk=/0x0:780x520/780x390/data/photo/2020/06/28/5ef8bf9a2b929.jpg,Jagung kuning tepung,355.0,9.2,3.9,73.7
images/https://images.tokopedia.net/img/cache/700/VqbcmM/2021/5/30/92010621-b054-4943-a591-999d1a51d8f6.jpg,Jagung muda,35.0,2.2,0.1,7.4
images/https://cdn0-production-images-kly.akamaized.net/TEujZlJaBxECV4gi2Q1Wsm-MQEM=/1200x675/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/2861087/original/051181600_1563862977-corn-4318296_1920.jpg,Jagung muda kuning mentah,147.0,5.1,0.7,31.5
images/https://img-global.cpcdn.com/recipes/692c7955006bca76/1200x630cq70/photo.jpg,Jagung muda rebus,142.0,5.0,0.7,30.3
images/https://s2.bukalapak.com/img/7921308452/large/IMG_20180418_WA0037_scaled.jpg,Jagung pipil var. harapan kering,367.0,6.2,5.1,76.2
images/https://cdn.antaranews.com/cache/800x533/2011/05/20110519103631tanaman.gif,Jagung pipil var. metro kering,368.0,5.5,4.6,78.0
images/https://s.alicdn.com/@sc04/kf/Af5e0567d01f840f1be84540684200cabd.png,Jagung Putih giling,361.0,8.7,4.5,72.4
images/https://awsimages.detik.net.id/community/media/visual/2023/01/30/resep-tumis-jagung-muda-dan-ayam-1_43.jpeg?w=480,Jagung Putih muda,129.0,4.1,1.3,30.3
images/https://sg-live-01.slatic.net/p/2d3e9d117d7da5fe175c4490faa98074.jpg,Jagung Putih pipil baru,307.0,7.9,3.4,63.6
images/https://sg-live-01.slatic.net/p/2d3e9d117d7da5fe175c4490faa98074.jpg,Jagung Putih pipil lama,355.0,9.2,3.9,73.7
images/https://cdn.timesmedia.co.id/images/2018/05/01/Jagung-Putih-Bukalapak.jpg,Jagung Putih segar,140.0,4.7,1.3,33.1
images/https://asset.kompas.com/crops/L0i8I7tD8bIDLcs9nVG_Ok9egfI=/0x0:1000x667/750x500/data/photo/2021/10/05/615b9e713eeda.jpg,Jagung Rebus ,175.0,1.8,1.8,35.0
images/https://ibusayur.my.id/wp-content/uploads/2022/08/ibusayur.my.id-sayur-nangka-51661b26-eb56-4072-8613-65cb6b4c2ecb.png,Jagung Sayur (tumis) ,148.9,10.4,10.4,20.1
images/https://www.goodnewsfromindonesia.id/uploads/post/large-jagung-titi-khas-nusa-tenggara-timur-tagar-auto-x2-6d59375d908da9e03022e47ce4038409.jpg,Jagung titi,374.0,9.4,2.2,79.1
images/https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/yGGUi3g36leAkNBWE0jT6/original/044762400_1598525725-Ini-Bedanya-Manfaat-Jahe-Merah-Jahe-Putih-dan-Jahe-Emprit-shutterstock_585874265.jpg,Jahe,51.0,1.5,1.0,10.1
images/https://statics.indozone.news/content/2020/11/20/qEsjPJP/jali-jali-superfood-dengan-pemanfaatan-terbatas-di-indonesia98_700.jpg,Jali,289.0,11.0,4.0,61.0
images/https://i0.wp.com/pinkkorset.com/wp-content/uploads/2016/07/selai.jpg,Jam selai,239.0,0.5,0.6,64.5
images/https://img-global.cpcdn.com/recipes/c8380e9b21a49f17/680x482cq70/ikan-asin-jambal-goreng-renyah-tips-foto-resep-utama.jpg,Jambal goreng,286.0,48.5,9.2,2.3
images/https://demfarm.id/wp-content/uploads/2022/08/rose-apples-or-chomphu-isolated-on-white-backgroun-2021-09-03-19-03-57-utc-1024x768.jpg,Jambu Air,46.0,0.6,0.0,11.8
images/https://asset.kompas.com/crops/4TGyZIJJ3wev1NuC6g-2Pggg6tA=/51x58:931x644/750x500/data/photo/2022/10/28/635b7364a7089.jpg,Jambu Biji,49.0,0.9,0.3,12.2
images/https://asset.kompas.com/crops/5tqZoxNrD7W4y60L4TJeRG9hIDM=/2x1:1000x667/375x240/data/photo/2021/06/15/60c8497419234.jpg,Jambu biji putih tidak berbiji,61.0,0.9,0.3,15.4
images/https://asset.kompas.com/crops/CRaVBVmC7B0888k4y86iwwNsCvo=/0x41:1000x707/750x500/data/photo/2021/06/15/60c82d8d8e0d2.jpg,Jambu Bol,56.0,0.6,0.3,14.2
images/https://images.tokopedia.net/img/cache/500-square/product-1/2018/1/7/15542540/15542540_dac5a5c7-8e74-415d-b2c9-2725481acb7d_705_628.jpg,Jambu Monyet buah,64.0,0.7,0.6,15.8
images/https://assets.tokko.io/ff2dd45e-0891-49db-bf59-8cb4abad9ad1/products/images/4332adf2-41b4-4e4c-8a05-404d66b7d3b7,Jampang huma mentah,350.0,6.2,1.4,78.2
images/https://img-global.cpcdn.com/recipes/a08c63a31c3cf541/680x482cq70/kolat-tiungkulat-siaujamur-merahjamur-kalimantanjamur-hutan-foto-resep-utama.jpg,Jamur Coklat (kulat siau),45.0,2.5,3.9,0.0
images/https://asset-a.grid.id//crop/0x0:0x0/700x0/photo/2019/10/29/3488789990.jpg,Jamur encik,296.0,9.4,1.1,62.0
images/https://asset.kompas.com/crops/3caJpamNwFqn62cq9Tf8ZRPsIh4=/0x41:1000x707/750x500/data/photo/2021/12/06/61ad642aaebd0.jpg,Jamur kuping kering,294.0,16.0,0.9,64.6
images/https://res.cloudinary.com/dk0z4ums3/image/upload/v1677240659/attached_image/10-manfaat-jamur-kuping-bagi-kesehatan-yang-sayang-dilewatkan.jpg,Jamur kuping segar,21.0,3.8,0.6,0.9
images/https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/5/18/4d757a05-da96-4e08-9f32-3d899e031add.jpg,Jamur merang segar,30.0,3.5,0.2,4.0
images/https://www.nahuby.sk/images/fotosutaz/2011/09/28/peter_stalnik_288950.jpg,Jamur Putih (kulat putih),48.0,2.8,4.1,2.9
images/https://www.teropongmalut.com/wp-content/uploads/2022/09/IMG-20220903-WA0037.jpg,Jamur sagu,48.0,1.9,3.2,2.8
images/https://asset.kompas.com/crops/3R88xEE7NLaT0rK6S_XENi_1zd8=/4x6:996x667/750x500/data/photo/2021/05/20/60a5f01d9e454.jpg,Jamur tiram segar,30.0,1.9,0.1,5.5
images/https://img-global.cpcdn.com/recipes/6c2521b843621d65/1200x630cq70/photo.jpg,Jangang bintatoeng masakan,107.0,5.3,2.2,16.5
images/https://asset.kompas.com/crops/2zx51z9WAiu1a3cgaM959AQ3FfU=/0x0:1000x667/750x500/data/photo/2021/07/30/610382161a0ea.jpeg,Jantung Pisang segar,31.0,1.2,0.3,7.1
images/https://id-test-11.slatic.net/p/d809d741c919c2e26bf7e8d56c038b2a.jpg,Japilus,500.0,1.2,25.1,67.3
images/https://img-global.cpcdn.com/recipes/5c50bcf45854e703/680x482cq70/jaruk-kembang-tigarun-foto-resep-utama.jpg,Jaruk Tigarun,48.0,2.5,4.2,0.0
images/https://cdn.idntimes.com/content-images/community/2019/06/jewawut-c5d88cea040490164bd3275c6903bfa3.jpg,Jawawut,334.0,9.7,3.5,73.4
images/https://cdn.idntimes.com/content-images/community/2022/01/fromandroid-fbaa0f050bd3678e2e78518c3020f9f9_600x400.jpg,Jenang ,381.7,9.5,9.5,65.8
images/https://asset.kompas.com/crops/O1NhMjXQxojyWCncDswDkrWpdS4=/0x76:1000x742/750x500/data/photo/2021/09/20/6147fb289e795.jpg,Jengkol segar,192.0,5.4,0.3,40.7
images/https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2021/11/15053620/Jeruk-Bali-Kaya-Vitamin-C-Ini-Manfaatnya-untuk-Kesehatan.jpg,Jeruk Bali,48.0,0.6,0.2,12.4
images/https://images.tokopedia.net/img/cache/250-square/VqbcmM/2022/6/20/c671b4ac-5716-43f7-a15a-3a946e27c869.jpg?ect=4g,Jeruk banjar segar,61.0,0.8,0.2,14.1
images/https://niagatani.id/public/uploads/all/dPV6XsNI9r3rTpv9M1svWGkSKVRoALQcCIJTueAk.jpg,Jeruk Garut,44.0,0.8,0.3,10.9
images/https://lzd-img-global.slatic.net/g/ff/kf/Sd9344c04c7df41bb8787ac8325e92891D.jpg_200x200q80.jpg_.webp,Jeruk Kalamansi segar,39.0,0.3,0.3,8.9
images/https://img.okezone.com/content/2015/07/30/298/1187784/tips-pilih-jeruk-berkualitas-baik-segar-oOeyrrcWKr.jpg,Jeruk Manis,45.0,0.9,0.2,11.2
images/https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2020/03/02/2284586354.png,Jeruk Nipis,37.0,0.8,0.1,12.3
images/https://images.tokopedia.net/img/cache/250-square/hDjmkQ/2021/1/3/2de49603-36db-48fc-9749-df7946340f62.png,Jeruk ragi segar,49.0,0.7,0.2,11.1
images/https://upload.wikimedia.org/wikipedia/commons/4/44/Acmel_panic_100301-0161_sbrg.jpg,Jotang,32.0,1.9,0.3,7.1
"images/https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,f_jpg,w_480/bj0crytdzulie8ypcyxz.jpg",Jukku pallu kaloa masakan,15.0,15.2,4.3,8.8
images/https://images.tokopedia.net/img/cache/700/VqbcmM/2021/6/3/255b2a88-b862-413f-a0cc-ebcd29434199.jpg.webp,Kabau segar,130.0,6.7,0.3,25.2
images/https://foto.kontan.co.id/fHSXSoMtEpGrecd0KCpAArEf5W0=/smart/2018/12/10/1579520447p.jpg,Kaburan ubi segar,133.0,1.0,0.2,32.2
images/https://cdn0-production-images-kly.akamaized.net/hZKL7YCCO0DmgDk3ROjdgSZ6lJc=/174x0:841x667/1200x1200/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3242002/original/017665300_1600417068-shutterstock_1339481684.jpg,Kabuto,250.0,2.6,2.5,35.4
images/https://bibitbunga.com/wp-content/uploads/2017/03/manfaat-kacang-koro-untuk-kesehatan.jpg,Kacang Andong,356.0,20.5,4.1,61.6
images/https://img.okezone.com/content/2021/02/04/298/2356167/mengenal-chickpea-kacang-arab-penuh-nutrisi-yang-baik-untuk-tubuh-ahltPCXlfV.jpg,Kacang Arab,330.0,23.8,1.4,60.2
images/https://img-global.cpcdn.com/recipes/74c03b7bf26daaf4/680x482cq70/sukro-kacang-atom-foto-resep-utama.jpg,Kacang atom,533.0,27.8,38.1,28.8
images/https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full//110/MTA-29695870/no_brand_bubuk_biji_koro_benguk_hitam_-_kacang_babi_-_kacang_kowas_kering_1_kg_full10_rcfasmvl.jpg,Kacang babi kering,341.0,30.4,3.2,51.3
images/https://i0.wp.com/resepkoki.id/wp-content/uploads/2018/03/kecipir2.jpg?fit=500%2C500&ssl=1,Kacang belimbing (kecipir) kering,400.0,34.4,16.9,34.1
images/https://cdn1-production-images-kly.akamaized.net/TNGJxQzLI6y-VeIWmj2-GBuyLBQ=/1200x900/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/2729965/original/086034000_1550232841-foto_kecipir.JPG,Kacang Belimbing rebus,204.0,16.9,8.8,17.5
images/https://akcdn.detik.net.id/community/media/visual/2020/06/15/jenis-biji-untuk-bahan-baku-tempe-2_43.jpeg?w=250&q=,Kacang Belimbing tempe,212.0,17.5,10.0,12.9
images/https://cdn.timesmedia.co.id/images/2021/01/26/Kacang-Merah-2.jpg,Kacang beracun segar,118.0,4.4,1.5,21.6
images/https://img-global.cpcdn.com/recipes/375c798c374e2ef5/680x482cq70/kacang-bogor-goreng-foto-resep-utama.jpg,Kacang Bogor goreng,479.0,12.7,23.2,58.9
images/https://id-live-01.slatic.net/p/255d3fb8b6f1958112878b186718fe18.jpg,Kacang bogor kering,370.0,16.0,6.0,65.0
images/https://pbs.twimg.com/media/ErcuMzmVcAQFOI9.jpg,Kacang Bogor rebus,161.0,7.7,2.8,27.1
images/https://images.tokopedia.net/img/cache/700/VqbcmM/2021/9/4/81363626-bddb-4204-9c60-a98a15ea01e3.jpg,Kacang bogor segar,165.0,7.7,3.1,27.4
images/https://asset.kompas.com/crops/OD4HIuyUqbZ89QTHXDG9oEb8fz4=/12x8:1280x853/750x500/data/photo/2022/09/04/6314132a253b9.jpg,Kacang Endel biji,331.0,25.0,1.0,58.0
images/https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/2022/05/24/2609424364.jpg,Kacang ercis segar,129.0,12.4,0.7,18.3
images/https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQO_j0Sg_ZZ80_RJolJolWTEGad7VA92qgQPlzgyHiFkA4AbHc0XsxKxaiASj54WcIld-Q&usqp=CAU,kacang galing segar,336.0,23.1,1.7,59.5
images/https://cdn2.tstatic.net/tribunnewswiki/foto/bank/images/Ilustrasi-kacang-goyang-khas-Sulawesi2.jpg,Kacang goyang,516.0,14.7,31.1,44.4
images/https://d39wptbp5at4nd.cloudfront.net/media/22860_original_IMG-20180318-WA0017.jpg,Kacang Gude biji,336.0,20.7,1.4,62.0
images/https://ahligizi.id/blog/wp-content/uploads/2022/03/gude.jpg,Kacang gude biji kering,316.0,20.7,1.0,58.0
images/https://filebroker-cdn.lazada.co.id/kf/S7e8dd05201e2416882c2894863f7f8b6p.jpg,Kacang Gude biji muda,114.0,7.0,0.6,20.8
images/https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcQ-WwJwMnCRCqMGqKYWLzBXYcge9l9VJFl2QEaMNuuTtVlE90nV6aXt0RWOG86w90qXNZpQvzXPNwnBX_Q,Kacang Gude muda,123.0,8.4,0.6,1.8
images/https://img-global.cpcdn.com/recipes/dba1205c0417dd10/680x482cq70/gule-kacang-gude-dan-pepaya-foto-resep-utama.jpg,Kacang gude rebus,147.0,9.0,0.5,27.5
images/https://cf.shopee.co.id/file/b416e2ddeda943e915e6b496b1e6bb0f,Kacang hijau kering,323.0,22.9,1.5,56.8
images/https://cdns.klimg.com/merdeka.com/i/w/news/2019/11/19/1126920/540x270/tips-dan-cara-membuat-sari-kacang-hijau-yang-benar-untuk-kesuburan.jpg,kacang hijau rebus,109.0,8.7,0.5,18.3
images/https://cdn.hellosehat.com/wp-content/uploads/2017/10/e3bdc474-shutterstock_1458579881.jpg?w=1200&q=75,Kacang hijau var. bakti kering,350.0,17.1,1.8,70.7
images/https://cdns.klimg.com/merdeka.com/i/w/news/2019/10/28/1121036/540x270/7-alasan-konsumsi-kacang-hijau-baik-untuk-wanita.jpg,Kacang hijau var. siwalik kering,339.0,20.8,2.1,64.6
images/https://s3.bukalapak.com/img/3905433584/large/1_kg_000000_Tausi_Douchi_Dou_chi_Black_Soy_Bean_Kacang_Hitam.jpg,Kacang hitam kering,346.0,16.6,1.7,66.1
images/https://cdn0-production-images-kly.akamaized.net/EfXY7zn0w4mfhomUUiKK4dlg2Cs=/1200x675/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/704437/original/Kacang_Hijau_0714.jpg,Kacang Ijo,345.0,22.2,1.2,62.9
images/https://sc04.alicdn.com/kf/HTB1TBuVqKuSBuNjSsziq6zq8pXae.jpg,Kacang Kapri Goreng ,445.0,11.0,11.0,65.5
images/https://idnmedis.com/wp-content/uploads/2020/03/VEPEA34285_3.jpg,Kacang Kapri muda,98.0,6.7,0.4,17.7
images/https://tempebumbung.files.wordpress.com/2016/01/biji-kedelai.jpg,Kacang Kedelai basah,286.0,30.2,15.6,30.1
images/https://img-global.cpcdn.com/recipes/e4e2747431572f24/680x482cq70/kacang-kedelai-goreng-foto-resep-utama.jpg,Kacang kedelai goreng,521.0,32.2,37.7,22.9
images/https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/10/26/a9bc5ef4-e063-4d3f-933e-50af2da28c3e.jpg,Kacang kedelai kering,381.0,40.4,16.7,24.9
images/https://img2.beritasatu.com/cache/beritasatu/910x580-2/20082012110024.jpg,Kacang Kedelai kukus,75.0,4.1,2.1,10.7
images/https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2020/07/27/1000907679.jpg,Kacang kedelai rebus,189.0,20.2,8.2,12.7
images/https://media.istockphoto.com/id/998946502/id/foto/closeup-kacang-kedelai-segar.jpg?s=1024x1024&w=is&k=20&c=YDjNN-yd20A-KQODXpi8thMiAjzFk3UXPMd82G1mMbA=,Kacang kedelai segar,286.0,30.2,15.6,30.1
images/https://sendme.co.id/img/1649134785.jpg,Kacang komak segar,327.0,16.4,4.3,55.8
images/https://img.lovepik.com/photo/20211125/medium/lovepik-soybean-picture_501067376.jpg,Kacang kuning kering,355.0,17.0,2.5,66.0
